doc_id,vector_species,country,study_site,vector_control_method,biting_location,resting_location,disease,year,author,study_title,latitude,longitude,reported_insecticide_resistance_type
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
f6b3d3ed-1022-4a77-8d9d-9f7233a2cb8f,,,,,,,,,,,,,
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:kining'ina village kining'ina village,concept2:vectobac bacillus thuringiensis israelensis bti,concept2:outdoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°06′28.8″ s,concept2:36°40′00.5″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:itete village,concept2:vectomax bti and bacillus sphaericus,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°58′60″ s,concept2:36°07′ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:sofi village,concept2:insecticide-treated nets itns,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°57′ s,concept2:36°17′ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:mtimbira village,concept2:indoor residual spraying irs,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°47′ s,concept2:36°21′ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:mzelezi village,concept2:larval source management lsm,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°52′50″ s,concept2:36°43′50″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:ebuyu village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°58′20″ s,concept2:36°45′40″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:mwaya village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°54′43″ s,concept2:36°49′53″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:mbuyuni village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°14′38″ s,concept2:36°41′15 e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:minepa village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°15′58″ s,concept2:36°41′05″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:igumbiro village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°21′ s,concept2:36°40′22″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:lupiro village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°23′ s,concept2:36°40′33″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:kichangani village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°25′10″ s,concept2:36°40′51″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept2:chirombola village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: kining'ina village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: itete village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: sofi village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mtimbira village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mzelezi village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: ebuyu village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mwaya village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mbuyuni village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: minepa village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: igumbiro village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: lupiro village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: kichangani village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: chirombola village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: kining'ina village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: kining'ina village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: itete village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: itete village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: sofi village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: sofi village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mtimbira village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mtimbira village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mzelezi village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mzelezi village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: ebuyu village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: ebuyu village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mwaya village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mwaya village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mbuyuni village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: mbuyuni village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: minepa village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: minepa village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: igumbiro village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: igumbiro village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: lupiro village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: lupiro village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: kichangani village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: kichangani village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: chirombola village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: chirombola village,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
3681b4b4-c968-4441-9767-c55061d03893,concept1: anopheles mosquito,,concept1: studysite,concept2:chemical larvicides pyriproxyfen chemical larvicides pyriproxyfen temephos,concept2:indoor,concept2:outdoor,concept2:malaria,concept2:2024,concept2:betwel j. msugupakulya,concept1: study,concept2:8°55′35″ s,concept2:36°45′14″ e,concept2:insecticide
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
67aca145-d023-41c6-a7bb-baeb2f2a15ed,,,,,,,,,,,,,
