,doc_id,vector_species,country,study_site,vector_control_method,biting_location,resting_location,disease,year,author,study_title,latitude,longitude,reported_insecticide_resistance,reported_insecticide_resistance_type
12656,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12657,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12658,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12659,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12660,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12661,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12662,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12663,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12664,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12665,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12666,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12667,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12668,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
12669,5354ed7d-827c-4e98-9efa-c498a09a138e,an. funestus s.l.,,sagamaganga,back pack aspiration method bp,indoor,nan,malaria,2015,katharina s. kreppel,study,-8.0,36.0,,
13070,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,llins,indoor,nan,malaria,2022,benjamin d. menze,marked aggravation of pyrethroid resistance in major malaria vectors in malawi between 2014 and 2021 is partly linked with increased expression of p450 alleles,-16.0,34.0,pyrethroid resistance,metabolic resistance
13071,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,llins,indoor,nan,malaria,2022,benjamin d. menze,study,-16.0,34.0,pyrethroid resistance,metabolic resistance
13072,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,southern malawi,irs,indoor,nan,malaria,2022,benjamin d. menze,study,63.0,34.0,,
13073,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,63.0,34.0,pyrethroid resistance,metabolic resistance
13074,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,npangeni,irs,indoor,nan,malaria,2022,benjamin d. menze,study,-16.0,34.0,,
13075,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,npangeni,irs,indoor,nan,malaria,2022,benjamin d. menze,study,-16.0,34.0,pyrethroid resistance,metabolic resistance
13076,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,npangeni,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13077,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,npangeni,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,metabolic resistance
13078,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,npangeni,irs,indoor,nan,malaria,2022,benjamin d. menze,study,-16.0,34.0,,
13079,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,npangeni,irs,indoor,nan,malaria,2022,benjamin d. menze,study,-16.0,34.0,,
13080,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,npangeni,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13081,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13082,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum i,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13083,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum i,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13084,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum i,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13085,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum i,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13086,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum i,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13087,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum i,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13088,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum i,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13089,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13090,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum ii,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13091,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum ii,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13092,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum ii,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13093,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum ii,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13094,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum ii,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13095,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum ii,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13096,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,medrum ii,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13097,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13098,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13099,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13100,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13101,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13102,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13103,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13104,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13105,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13106,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13107,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13108,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13109,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13110,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13111,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13112,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13113,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13114,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13115,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13116,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13117,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13118,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13119,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13120,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13121,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13122,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13123,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13124,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13125,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13126,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13127,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13128,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13129,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13130,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13131,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13132,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13133,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13134,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13135,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13136,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13137,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13138,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13139,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13140,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13141,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13142,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13143,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13144,66f98604-8f71-4041-9b8b-7a65bc3d504e,an. funestus s.s.,,chikwawa,irs,indoor,nan,malaria,2022,benjamin d. menze,study,74.0,34.0,,
13455,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,indoor,indoor,malaria,2024,emmanuel p. mwanga,rapid assessment of the blood-feeding histories of wild-caught malaria mosquitoes using mid-infrared spectroscopy and machine learning,-8.3544,36.7054,,
13456,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,indoor,indoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13457,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,ulanga,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13458,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,ulanga,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13459,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,southeastern tanzania,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13460,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13461,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13462,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13463,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13464,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,households,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13465,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,households,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13466,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13467,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13468,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13469,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13470,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13471,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13472,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13473,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13474,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13475,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13476,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13477,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13478,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13479,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13480,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13481,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13482,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13483,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13484,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13485,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13486,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13487,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13488,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13489,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13490,3f677f60-9f29-4f28-bf7c-6b2a87f9d5c7,an. funestus,,tulizamoyo,intact bed nets,outdoor,outdoor,malaria,2024,emmanuel p. mwanga,study,-8.3544,36.7054,,
13794,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,llins olyset llins olyset,indoor,nan,malaria,2019,jacob m. riveron,reduced efficacy of pbo-based bed nets â¢ jid 2019:220 1 august â¢ 467the journal of infectious diseases,25.0,32.0,,metabolic resistance
13795,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,llins olyset llins olyset,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13796,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,manhiã§a district,irs with ddt,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,pyrethroid resistance,metabolic resistance
13797,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,manhiã§a district,irs with ddt,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,pyrethroid resistance,metabolic resistance
13798,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,maputo province,llins,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13799,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,llins,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13800,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13801,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13802,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13803,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13804,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13805,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13806,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13807,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13808,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13809,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13810,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13811,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13812,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13813,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13814,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13815,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13816,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13817,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13818,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
13819,e15dc0d1-6cd7-45f6-9857-871efb6548e8,an. funestus s.s.,,palmeira,irs,indoor,nan,malaria,2019,jacob m. riveron,study,25.0,32.0,,metabolic resistance
